"UPALNR";"ARTIKELNR";"Reichweite_Tage"
"8363321275";"04920500ET0001";0
"8337296011";R902534018;0
"8364203976";"06899800ET0001";0
"8364444744";"04450600ET0001";0
"8365034012";"03755100ET0001";0
"8362028434";"01655600ET0016";0
"8362204388";"01483310ET0001";0
"8364595071";"05940200ET0001";0
"8365087438";"06267270ET0001";0
"8364038714";R902249257;0
"8363347206";"00580530ET0001";0
"8353852727";R902120458;0
"8362954047";"04539000ET0002";0
"8362321740";R902252430;0
"8364342743";"02170310ET0001";0
"8362469022";"05845800ET0010";0
"8364772663";"04906640ET0001";0
"8363898197";"06558300ET0005";0
"8364025509";"02661900ET0001";0
"1039091434";"09300600ET0001";0
"8365067676";"00282300ET0001";0
"8360791453";"02683400ET0001";0
"8363004482";"04343500ET0004";0
"8360345991";R902272374;0
"8365087438";"09648800ET0001";0
"8363946881";"03673700ET0001";0
"8363885340";"04293100ET0001";0
"8364138506";"04773400ET0001";0
"1039091199";"08212900ET0001";0
"8337193617";R902533214;0
"8361888985";"01351400ET0001";0
"8365728065";R902151681;0
"8364055841";"07012890ET0008";0
"8364218383";"08714100ET0001";0
"8363463593";"07295710ET0001";0
"8365162265";"08198170ET0001";0
"8364165991";"04786700ET0006";0
"8362895937";R902249196;0
"8364608344";"03753200ET0001";0
"8362756856";"01576800ET0001";0
"8363168054";"01755800ET0001";0
"8329271057";R000000892;0
"8364622661";"02904000ET0001";0
"8355426605";R902120458;0
"8341758949";R910903603;0
"8365497091";"01906400ET0001";0
"8363814135";"03465100ET0001";0
"8362669750";"06917800ET0001";0
"8341808538";R910992408;0
"8365485180";"03673700ET0001";0
"1039091601";"00226900ET0001";0
"8365066433";"07331000ET0001";0
"8363787651";"01482710ET0001";0
"8364430341";"04765910ET0001";0
"8364494732";"09482700ET0001";0
"8362781704";"09019000ET0001";0
"8364315709";"07025700ET0001";0
"8360909018";R902117356;0
"8365169608";"07610310ET0001";0
"1039097054";R902015575;0
"8363217868";"03768300ET0001";0
"8364358553";"08866500ET0001";0
"8364029781";R902152919;0
"8365326780";"01528300ET0050";0
"8363654717";"02195800ET0001";0
"8363635945";"05847800ET0006";0
"8364498709";"04542600ET0001";0
"8362529993";"05741200ET0001";0
"8365062534";R902003862;0
"8339792771";R910798401;0
"8364675049";"08348230ET0025";0
"8365511742";"06917920ET0001";0
"8362954276";"03410800ET0001";0
"8333433151";R902484971;0
"8361577728";"07183510ET0001";0
"8365332811";"06381810ET0001";0
"8315092123";R910764647;0
"8365136068";"05693500ET0001";0
"8363412683";"05776500ET0001";0
"8362047473";"00762200ET0001";0
"8365730297";"09030700ET0001";0
"8202223784";R000000892;0
"8288951106";R902561882;0
"8364848153";"01661900ET0002";0
"1039091601";"08198750ET0001";0
"8364195769";"08067100ET0001";0
"1039091175";"04523000ET0001";0
"1038993470";R902291623;0
"8365450171";"06343800ET0001";0
"8361173654";"00814600ET0001";0
"8364872974";"06907500ET0001";0
"8356187390";R902120458;0
"8365619929";"07401700ET0001";0
"8363603012";"04138100ET0001";0
"8365636537";"0B050700ET0001";0
"8365460750";"03519000ET0001";0
"8363932372";R902279833;0
"8193987740";R000000892;0
"8365563697";"04618310ET0001";0
"8360755028";"08092840ET0001";0
"1039091618";"00193310ET0001";0
"8362953118";"00268120ET0001";0
"1039091410";"00232000ET0001";0
"8362383434";"05848200ET0001";0
"8364168107";"09812700ET0001";0
"8362872297";"04526400ET0004";0
"8364706828";"09645810ET0001";0
"8364772663";"09148270ET0001";0
"8365637923";"05064100ET0001";0
"8361188672";"02367100ET0001";0
"8365033350";"02334400ET0001";0
"8365362078";R909242762;0
"8362661716";"07257700ET0001";0
"8339532582";R000000892;0
"8364884366";"05862700ET0001";0
"8364752504";"05379600ET0001";0
"8362938030";"03236300ET0001";0
"8363412683";"04815800ET0001";0
"8364772335";"01893800ET0001";0
"8365619929";"00213700ET0001";0
"8363760272";"06421200ET0001";0
"8204786515";R000000892;0
"8365723534";"01218510ET0001";0
"8365233224";R902120458;0
"8364697522";"07981500ET0001";0
"8363181299";"05932200ET0001";0
"8365020770";"04611000ET0001";0
"8364752504";"07864600ET0001";0
"8363641700";R902295160;0
"8365341240";"07197900ET0001";0
"1039091328";"02360400ET0001";0
"8358971386";"04762200ET0005";0
"1039091472";"01697200ET0001";0
"8362895807";R902249196;0
"8363738974";"08006000ET0001";0
"8365077408";"01415220ET0001";0
"1039552744";"04972400ET0001";0
"8363920164";"00872620ET0001";0
"1039091489";"04310800ET0001";0
"8358832359";R902120458;0
"8364583733";"03801500ET0004";0
"8365560948";"04407100ET0001";0
"8364306288";"09258200ET0004";0
"8365471138";"0B096100ET0001";0
"8364562035";"04134700ET0001";0
"8364580664";"02173300ET0006";0
"8364142312";"00044500ET0001";0
"8361649463";"01249100ET0001";0
"1039091458";"05607200ET0001";0
"1037814929";R902269327;0
"8365424257";"09050100ET0010";0
"8364497993";"07429500ET0001";0
"8362940514";"03262500ET0001";0
"8363488695";"01742700ET0025";0
"8340987227";R910918203;0
"8364749313";"01081030ET0025";0
"8364765894";"03111600ET0001";0
"8364595309";"09382300ET0001";0
"8362228766";"01319700ET0001";0
"8365077088";"01415220ET0001";0
"8361995102";"01109060ET0025";0
"8365506052";"01541700ET0001";0
"8364872783";"07593710ET0001";0
"8363756978";"03302000ET0001";0
"8363752741";"000000000000119834";0
"8362181351";"02550700ET0001";0
"8364184015";"05485010ET0001";0
"8365460835";"08776700ET0001";0
"8365171472";"07736400ET0001";0
"8359735222";R000000892;0
"8363452290";"04293100ET0001";0
"8365724500";"00602200ET0001";0
"8364757578";"05970000ET0001";0
"8365581622";"07866900ET0001";0
"8365017312";"09223770ET0001";0
"8363603494";"02328200ET0001";0
"8363674197";"09255000ET0001";0
"8333294554";R000000892;0
"8364328075";"00600620ET0001";0
"8361586249";"01661900ET0002";0
"8365624169";R902003862;0
"8363192356";"05084700ET0001";0
"8365197571";R902272376;0
"8361843045";"08836700ET0001";0
"8347690441";R902547817;0
"8362643057";"03827110ET0001";0
"8365059046";"02360400ET0001";0
"8365067614";"07748900ET0001";0
"1039090826";"07075000ET0001";0
"8365728065";"09339300ET0001";0
"8362174940";"01562110ET0001";0
"8362021329";"07221000ET0001";0
"8364297616";"03740000ET0001";0
"8365051224";"02599000ET0001";0
"1039091328";"00044500ET0001";0
"8353313907";R902120458;0
"8365564175";"03542300ET0001";0
"8365225199";R902249196;0
"8364342385";R902272376;0
"8364487840";"05951700ET0001";0
"8365624411";R902295160;0
"8359134094";R000000892;0
"8357426191";"03733200ET0001";0
"8362890246";"01886800ET0010";0
"8363814210";"05848800ET0001";0
"8364023062";"03512100ET0005";0
"8365238151";"04462400ET0001";0
"8364369290";"05846000ET0006";0
"8365058957";"01259300ET0001";0
"8365424134";"07197800ET0001";0
"8362894374";"02226100ET0001";0
"8364014565";"07369600ET0001";0
"8357792746";"09027900ET0001";0
"8364774308";"07980400ET0001";0
"8365224871";"04806500ET0001";0
"8362173691";"07163300ET0001";0
"8362723742";"04934600ET0001";0
"1039552768";"04906710ET0001";0
"8364493667";"09477800ET0001";0
"1039090918";"08754700ET0001";0
"8362220999";"00067500ET0001";0
"8364862241";R902249196;0
"8365052719";"05907970ET0001";0
"8360755028";"09006500ET0001";0
"8362392498";"00267900ET0001";0
"8365017039";"06975300ET0001";0
"8364157958";"03729600ET0001";0
"8363594297";"05051100ET0001";0
"8362382604";"08556700ET0001";0
"8362457371";R902126532;0
"8359951530";"02968900ET0004";0
"8363348364";"04784200ET0001";0
"8363341853";"00946000ET0010";0
"8362242533";"03754800ET0001";0
"8361891442";"03086300ET0001";0
"8362779312";"05424200ET0001";0
"8364765542";R902249098;0
"8364151963";"06563500ET0001";0
"8363240606";"01785800ET0001";0
"8364756953";"05933900ET0001";0
"8335281149";R902600001;0
"8358962575";R000000892;0
"8365064163";"07198000ET0001";0
"8365155960";"01080060ET0025";0
"8363296412";"03112900ET0001";0
"8363372260";"00278110ET0001";0
"8361601614";"04627130ET0001";0
"1039091434";"07980700ET0001";0
"8365040860";"04134700ET0001";0
"8359393668";R000000892;0
"8347775933";R910976850;0
"8364724488";"09148270ET0001";0
"8365424240";"04725500ET0001";0
"8362890291";"08947380ET0001";0
"8364022676";"09149320ET0001";0
"8362890277";"00716500ET0001";0
"8360236206";R902279833;0
"8364429772";"0B530200ET0001";0
"8365057790";R902191400;0
"8365355018";"07268400ET0001";0
"8362760648";"02426200ET0001";0
"8365632805";"05693500ET0001";0
"8363272928";"05242150ET0001";0
"8365636537";"03184300ET0001";0
"1039091410";"01537400ET0001";0
"8361577728";"03018900ET0001";0
"8363041241";"00236310ET0001";0
"8365492195";"02082300ET0001";0
"8364618411";"02082200ET0001";0
"8365225267";R902249196;0
"8363291400";"01474800ET0001";0
"8364143494";"04859100ET0001";0
"8365197861";R902295160;0
"8362529993";"04558300ET0050";0
"8365304702";"03265600ET0001";0
"8363301321";"03325420ET0001";0
"8365356732";"07637130ET0001";0
"8364137851";"07361900ET0001";0
"8364773486";"04245100ET0001";0
"8335736052";R902471859;0
"8363898609";R909921955;0
"8056645183";R000000892;0
"8358199858";R902251298;0
"8363143495";"00748000ET0001";0
"8365637923";"02626300ET0001";0
"8365045322";"000000000000119858";0
"8364774049";"02943570ET0001";0
"8365563376";"04568100ET0004";0
"8363092533";"05688600ET0001";0
"8314848172";R000000892;0
"8364475854";"02720100ET0001";0
"8363749451";"05424200ET0001";0
"8364372849";"06325800ET0001";0
"8364862302";R902249196;0
"8362260902";"08842200ET0001";0
"8363348579";"00169810ET0001";0
"8364030084";"03846400ET0001";0
"8365083805";"01277600ET0001";0
"8365707923";"07182200ET0001";0
"8364772335";"01222720ET0010";0
"8360540495";R902126772;0
"8365637923";"08981000ET0001";0
"8362038501";"08960400ET0001";0
"8346167265";R900905302;0
"8364064805";"03746500ET0001";0
"8193987931";R000000892;0
"8365617147";"05939400ET0001";0
"8363757302";"08185260ET0025";0
"8364022676";"06447400ET0001";0
"8365010788";"02345600ET0001";0
"8364148864";"05619600ET0001";0
"8364477803";"04785600ET0001";0
"8362389986";"02333800ET0001";0
"8364875654";"04525000ET0001";0
"8364148864";"02346000ET0001";0
"1039091175";"03863400ET0001";0
"8364774711";"05853700ET0025";0
"8364031944";"08635900ET0001";0
"8365051224";"07050500ET0001";0
"8363814418";"08210130ET0006";0
"8364128132";"09648800ET0001";0
"8249538445";R000000892;0
"1039091298";"07377100ET0001";0
"8363419675";"00748550ET0001";0
"8361156930";"02429930ET0001";0
"8362725326";"01655900ET0001";0
"8364361676";"04470500ET0001";0
"8364043077";"03697200ET0001";0
"8361320126";"02834100ET0050";0
"8364608405";"07935700ET0001";0
"8362922176";"03647000ET0001";0
"8363410542";"02720910ET0001";0
"8363140302";"00270820ET0001";0
"8364594807";"08866500ET0001";0
"8364900400";"08037400ET0001";0
"8364073999";"08607800ET0001";0
"8365725392";"03324800ET0001";0
"8183022383";R000000892;0
"1038960632";R909153365;0
"8363946874";R902120458;0
"8365172639";R902272229;0
"8365561211";"00102300ET0001";0
"8362218736";"04289700ET0001";0
"8365088930";"05870700ET0001";0
"8345275138";R902459696;0
"8365187565";"02173200ET0001";0
"8363900937";"02981010ET0001";0
"8363946911";R902120458;0
"1039091410";"02285420ET0001";0
"8365512411";"01350200ET0001";0
"8363891532";"000000000000156721";0
"8362258787";"03217700ET0005";0
"8363749239";"04736700ET0001";0
"1039552812";"06320900ET0001";0
"8356213006";R902015660;0
"8364582453";"07281800ET0001";0
"8364777842";"07628110ET0001";0
"8362015540";"05300200ET0001";0
"8365358125";"05829510ET0001";0
"8363593870";"01077400ET0001";0
"8364616578";"08723700ET0001";0
"8363301543";"09401600ET0001";0
"8364197473";"02346000ET0001";0
"8353311972";R902120458;0
"8363080912";"07628110ET0001";0
"8362242533";"000000000000175964";0
"1039552768";"01497000ET0001";0
"8365624602";"03410100ET0001";0
"8363726087";"04776300ET0001";0
"8222330011";R000000892;0
"8362890253";"02611000ET0001";0
"8360172788";R902295174;0
"8363489791";"00827340ET0001";0
"8361624354";"07220800ET0004";0
"8364872028";R902272376;0
"8365592765";"01562210ET0001";0
"8337193600";R902424700;0
"8356864116";R000000892;0
"8364873261";R902191416;0
"8365083805";"00457720ET0001";0
"8365010924";"03062200ET0001";0
"8363086693";"07095410ET0001";0
"8363920164";"04933900ET0001";0
"8363464378";"04229000ET0005";0
"8362463143";"08999170ET0001";0
"8363912701";R902249257;0
"8362934933";"06582100ET0001";0
"8362637032";"00488000ET0001";0
"8365332811";"07027060ET0001";0
"8364161047";"07520700ET0001";0
"8365544801";"06421000ET0001";0
"8362207600";"04735000ET0025";0
"8364371897";"05829100ET0001";0
"8364498693";"02599000ET0001";0
"8363875648";"05187600ET0001";0
"8363078940";"01583820ET0001";0
"1039090451";"04624520ET0001";0
"8364362055";"07863400ET0001";0
"8365358125";"09641600ET0001";0
"8364148864";"09331400ET0001";0
"8365238151";"01114700ET0001";0
"8337826270";R902603693;0
"8340783515";R909153365;0
"8364765894";"03530900ET0001";0
"8364855090";"03111400ET0001";0
"8363041296";"07220800ET0004";0
"8364724495";"05829510ET0001";0
"8364332249";"07434500ET0001";0
"8364151628";"02551300ET0001";0
"8364491687";"03446710ET0001";0
"8362953118";"03677600ET0001";0
"8361577728";"04533700ET0001";0
"8364451087";"03028900ET0008";0
"1039091106";"02151200ET0002";0
"8365357432";"00663910ET0001";0
"8363160355";"01813200ET0001";0
"8338013976";R902603696;0
"8204034296";R000000892;0
"8365078177";"00773630ET0001";0
"8365187824";"02787900ET0001";0
"8365562096";"01218310ET0001";0
"8363923554";"07749280ET0001";0
"8360230655";R902099974;0
"8363782960";"05846000ET0006";0
"8363604408";"01113100ET0001";0
"8363311214";R000000892;0
"8365616218";"02226100ET0001";0
"8353313938";R902120458;0
"8365326803";"03542600ET0001";0
"8362242533";"00749900ET0001";0
"8364498242";"08938890ET0010";0
"8363412683";"07383900ET0001";0
"8264433015";R902031406;0
"8364038745";R902249257;0
"8364873049";"09142400ET0001";0
"8365627061";"08012210ET0001";0
"1038961561";R902436846;0
"8362953118";"07348500ET0001";0
"8364369245";"04349410ET0001";0
"8337297339";R902437115;0
"8362922183";"05343000ET0001";0
"8363288394";"07407900ET0001";0
"8365078276";"07373200ET0001";0
"8361171056";"00088910ET0001";0
"8352143895";R902012092;0
"8363911506";"08094000ET0001";0
"8364749313";"03310110ET0001";0
"8363814135";"08051800ET0001";0
"8361885281";"08723700ET0001";0
"8365725392";"06427100ET0001";0
"8363495853";"04569800ET0001";0
"8364148864";"00015630ET0001";0
"8363167118";"00080400ET0001";0
"8365358576";"05378900ET0001";0
"8363209603";"04751000ET0001";0
"8365632805";"05192600ET0001";0
"8362457456";"03974700ET0001";0
"8055874720";R000000892;0
"8362866395";"05044000ET0002";0
"8365010672";R902241504;0
"8364698055";"08580500ET0001";0
"8341240925";R902581502;0
"8365300629";"00120010ET0001";0
"8362894343";"07587280ET0001";0
"8363896100";"07153500ET0001";0
"8364157958";"03018900ET0001";0
"8365497091";"02984800ET0001";0
"8353312795";R902120458;0
"8362928710";"02701300ET0001";0
"8364047679";"07734100ET0001";0
"8364774711";"05622100ET0001";0
"8362336249";"08836700ET0001";0
"8363641496";R902118520;0
"8183022475";R000000892;0
"8364599499";R902118894;0
"8353313990";R902120458;0
"8362895876";"03112500ET0001";0
"8364151093";"01085400ET0001";0
"8364186514";"04617000ET0001";0
"8363747501";"05106300ET0001";0
"8364219106";"04776600ET0001";0
"8362457418";"07979600ET0004";0
"8363411266";"07017300ET0001";0
"8364006874";"06317600ET0002";0
"8364500884";"09162000ET0001";0
"8365240147";"02931400ET0004";0
"8361320126";"01285030ET0025";0
"8360756032";R902249091;0
"8363932679";"05107000ET0001";0
"1039091649";"07197900ET0001";0
"8364360495";"01310900ET0004";0
"8354113575";R902120458;0
"1039091625";"07981500ET0001";0
"8363078643";"04622030ET0001";0
"8361634209";"04348400ET0001";0
"8365606912";"01772300ET0001";0
"8363237040";"08183500ET0001";0
"8365589611";R000000892;0
"8364451315";"05841600ET0001";0
"8363279972";R902120458;0
"8363920164";"01504310ET0001";0
"8364455177";"02613100ET0001";0
"1039091489";"08938890ET0010";0
"8363279941";"07029940ET0001";0
"8363586650";"01240020ET0001";0
"1039091052";"00693200ET0001";0
"8360773183";"01661600ET0001";0
"8354118464";R902120458;0
"8365424233";"08556700ET0001";0
"8364333970";"05258600ET0001";0
"8362340482";"06381910ET0001";0
"8365624282";R902272374;0
"8364594838";"03420000ET0008";0
"8365589574";R000000892;0
"8364139503";"02285120ET0001";0
"8364752832";"04583600ET0001";0
"8362881060";"05721600ET0001";0
"8361188450";"00763480ET0001";0
"8365624527";"07764160ET0001";0
"8361634438";"09248670ET0025";0
"8365348645";"08999170ET0001";0
"8037170345";R000000892;0
"8362513787";"05308210ET0005";0
"8364364288";"01282400ET0001";0
"1039091434";"08868300ET0001";0
"8363790927";"04331130ET0001";0
"8360795116";"04898600ET0001";0
"8361983703";"03593900ET0001";0
"8364367814";"06504200ET0001";0
"8278521012";R000000892;0
"8365233200";"08200750ET0001";0
"8341040853";R902583580;0
"8365729451";"05152300ET0001";0
"8362664649";"05457800ET0001";0
"8364851412";R902236891;0
"8356728067";R909242443;0
"8360335114";R909243266;0
"8358289443";R000000892;0
"8363142320";"08954400ET0004";0
"8353313983";R902120458;0
"8363215413";R902062108;0
"1039552768";"02214900ET0001";0
"8364760288";"05759700ET0001";0
"8364862623";"000000000000114223";0
"8365137058";"03303100ET0008";0
"8315327324";R000000892;0
"8361891442";"02720100ET0001";0
"8365184342";R902120458;0
"8362664649";"03542600ET0001";0
"8363035776";"05932200ET0001";0
"8365238151";"07243300ET0001";0
"8363355416";"04562200ET0001";0
"8364900189";"00572400ET0001";0
"8364201736";"00686160ET0025";0
"8365058681";"02636000ET0001";0
"8363667311";"05375400ET0001";0
"1039091632";"00282300ET0001";0
"8364594951";"07388200ET0001";0
"8363192295";"05980800ET0002";0
"8364594937";"07922300ET0001";0
"8365725392";"08961100ET0001";0
"8347882440";R902583337;0
"8354325701";R902040533;0
"8355426537";R902120458;0
"1039091328";"02483000ET0001";0
"8362895913";R902249196;0
"8364181458";"07049500ET0001";0
"8361041977";"03217700ET0005";0
"8363355638";"04455910ET0001";0
"8365358576";"03941700ET0001";0
"8364192843";"03733200ET0001";0
"8362365546";"05399400ET0001";0
"8362175237";"05082090ET0001";0
"1039091649";"03659400ET0001";0
"8364605442";"00748700ET0025";0
"8365728041";R902151681;0
"8365304115";"05482000ET0001";0
"8358743075";"05894700ET0001";0
"8363161024";"04353610ET0001";0
"8364505131";"04310700ET0001";0
"8365358576";"05409300ET0001";0
"1039090826";"07268500ET0001";0
"8364753341";"03730800ET0001";0
"8361892340";"03447200ET0001";0
"8361731427";"01519700ET0001";0
"8365629874";"07022690ET0001";0
"1038965187";R913006374;0
"8365592796";"07551410ET0001";0
"8364020412";"07586800ET0001";0
"8365500135";"08836900ET0001";0
"8363734976";"03695300ET0001";0
"8363735850";"02661600ET0001";0
"8071991029";R901079411;0
"8364599543";"04834800ET0001";0
"8363489456";"06494000ET0001";0
"8365430913";"04643600ET0001";0
"8343432946";R910903156;0
"8364060845";"04790500ET0001";0
"8364629660";R902272376;0
"8361603700";R902295176;0
"8362242533";"00235200ET0001";0
"8364850576";R000000892;0
"8365029322";"03614730ET0001";0
"8365627061";"04534200ET0001";0
"8365044707";"05054500ET0001";0
"8363051691";"06857000ET0025";0
